timestamp,url,title,temperature,hours_since_posted,velocity
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/huken-x-masterchef-horno-freidora-de-aire-digital-cook-12l-1135496,Amazon: Hukën x MasterChef | Horno Freidora de Aire Digital Cook 12L,107.66,6.613669944,0.2713
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/cupon-de-hasta-4000-1135495,Costco: Cupón de hasta $4000 de descuento al pagar con TDC Costco Banamex,252.31,6.749781728453106,0.623
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/manta-con-capucha-para-adultos-1135493,Amazon: Manta con capucha para adultos,20.75,6.833393451968829,0.0506
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/lacoste-pack-de-3-camisetas-interiores-elasticas-para-hombre-1135492,Amazon: Lacoste Pack de 3 Camisetas Interiores elásticas para Hombre,53.56,6.979505229,0.1279
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/steam-the-big-con-1135490,Steam - The Big Con,-22.54,7.216450327303675,-0.0521
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/amazon-energizer-4-pilas-alcalinas-tipo-aaa-max-90-dias-de-amazon-music-1135489,Amazon: Energizer 4 Pilas Alcalinas Tipo AAA MAX + 90 dias de amazon music | Planea y Ahorra,188.44,7.247839881446627,0.4333
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/he-man-thundercats-1135486,Sanborns: He man - Thundercats,74.08,7.359530809587903,0.1678
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/dior-espray-para-hombre-christian-sauvage-68-onzas-1135488,"Amazon: Dior - Espray para hombre CHRISTIAN Sauvage, 200ml",-106.09,7.430086877478494,-0.238
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/mercado-libre-chaleco-con-80-de-descuento-1135484,Mercado libre | chaleco con 80% de descuento,-38.09,7.437309604154692,-0.0854
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/juguete-herramienta-prichos-walmart-la-paz-bcs-1135485,Juguete Herramienta Prichos Walmart La Paz BCS,83.75,7.488143459293577,0.1864
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/ddtech-rog-keris-ii-ace-resident-evil-requiem-gratis-1135481,DDTECH: Mouse Rog Keris II Ace + Resident Evil Requiem Gratis,259.97,8.447310730814934,0.5129
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/god-of-war-ragnarok-ps4-fisico-1135479,Mercado Libre: God Of War Ragnarok Ps4 Físico,-154.9,8.454533544977506,-0.3054
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/lavavajillas-teka-para-agua-dura-1135480,Costco: Lavavajillas teka para agua dura,185.92,8.549256303,0.3624
16/02/2026 12:52:00,https://www.promodescuentos.com/ofertas/playera-puma-hombre-1135477,Mercado Libre: Playera puma hombre,20.18,8.817891915,0.0381
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/repetidor-wifi-tp-link-re315-1135517,Repetidor WiFi TP-Link RE315,12.18,0.2420342,0.8387
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/amazon-gabi-surtido-fino-375g-1135515,Amazon - Gabi Surtido Fino 375g,63.32,1.2001140774620904,0.8794
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/microsoft-office-2024-standard-1135512,Microsoft Office 2024 Standard,67.04,2.1317814232905707,0.5241
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/suavitel-momentos-magicos-48l-con-capsulas-de-fragancia-3d-planea-y-ahorra-1135510,Suavitel Momentos Magicos 4.8L Con Cápsulas De Fragancia 3D (Planea y Ahorra),62.27,4.4148375698592925,0.2351
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/vasconia-comal-con-antiadherente-de-aluminio-solo-4-unidades-1135509,Vasconia | Comal con Antiadherente de Aluminio (Solo 4 Unidades),90.47,4.463727125260565,0.3378
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/national-geographic-ngtr001l-kit-de-tripode-fotografico-de-viaje-con-monopie-aluminio-patas-de-4-secciones-1135508,"NATIONAL GEOGRAPHIC NGTR001L - Kit de trípode fotográfico de viaje con monopié, aluminio, patas de 4 secciones",37.47,4.559561122192277,0.137
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/ipn-2026-convocatoria-modalidad-no-escolarizada-y-mixtoperiodo-agosto-2026registro-31-de-enero-1135507,IPN 2026: Convocatoria Modalidad No Escolarizada Y Mixto│Periodo agosto 2026│Registro 31 de enero│,151.41,4.641228469543987,0.5437
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/loq-de-lenovo-1135506,"Lenovo: Lenovo LOQ Gen 10 (15"" Intel) GeForce RTX 5060",104.35,5.241808340748151,0.3318
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/logitech-g502-hero-mouse-gaming-con-cable-sensor-hero-25k-1135504,"Amazon: Logitech G502 Hero Mouse Gaming con Cable, Sensor Hero 25K",118.76,5.646809046665828,0.3505
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/ludo-cosmic-chase-gratis-en-xbox-solo-unas-horas-1135500,Xbox Store: Ludo - Cosmic chase gratis en XBox solo unas horas...,129.4,5.655976380440924,0.3813
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/logitech-m196-1135503,"Amazon: Mouse Logitech M196,",86.73,5.663477054,0.2552
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/gabi-surtido-fino-375g-1135502,Amazon: Galletas Gabi Surtido Fino 375g,126.89,5.683477729492718,0.3721
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/red-kite-jaula-fresno-i-proedor-1135501,Amazon: Red Kite - JAULA FRESNO I P/ROEDOR,25.1,5.696256163451407,0.0734
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/virtual-love-secrets-precio-historico-1135499,"Steam: Virtual Love Secrets, Precio historico",50.6,5.875724891357952,0.1435
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/astro-a10-audifonos-gaming-descuento-con-prime-1135498,Amazon: Astro A10 Audifonos Gaming (descuento con prime),329.98,6.435447841286659,0.8546
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/star-wars-la-orden-caida-edicion-deluxe-1135497,PlayStation Store: Star Wars La orden caída Edición DELUXE para ps5 ps4,149.17,6.686559640434053,0.3718
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/huken-x-masterchef-horno-freidora-de-aire-digital-cook-12l-1135496,Amazon: Hukën x MasterChef | Horno Freidora de Aire Digital Cook 12L,113.3,6.747671458853616,0.2798
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/cupon-de-hasta-4000-1135495,Costco: Cupón de hasta $4000 de descuento al pagar con TDC Costco Banamex,255.83,6.883783259921604,0.6194
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/manta-con-capucha-para-adultos-1135493,Amazon: Manta con capucha para adultos,20.75,6.967394977609317,0.0496
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/lacoste-pack-de-3-camisetas-interiores-elasticas-para-hombre-1135492,Amazon: Lacoste Pack de 3 Camisetas Interiores elásticas para Hombre,53.56,7.113530695637067,0.1255
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/steam-the-big-con-1135490,Steam - The Big Con,-23.54,7.3504758363962175,-0.0534
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/amazon-energizer-4-pilas-alcalinas-tipo-aaa-max-90-dias-de-amazon-music-1135489,Amazon: Energizer 4 Pilas Alcalinas Tipo AAA MAX + 90 dias de amazon music | Planea y Ahorra,190.44,7.381865395175086,0.43
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/he-man-thundercats-1135486,Sanborns: He man - Thundercats,75.08,7.4935327335860995,0.167
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/dior-espray-para-hombre-christian-sauvage-68-onzas-1135488,"Amazon: Dior - Espray para hombre CHRISTIAN Sauvage, 200ml",-107.09,7.5640889617469576,-0.236
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/mercado-libre-chaleco-con-80-de-descuento-1135484,Mercado libre | chaleco con 80% de descuento,-39.09,7.571311851210065,-0.086
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/juguete-herramienta-prichos-walmart-la-paz-bcs-1135485,Juguete Herramienta Prichos Walmart La Paz BCS,88.89,7.622169490390354,0.1944
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/ddtech-rog-keris-ii-ace-resident-evil-requiem-gratis-1135481,DDTECH: Mouse Rog Keris II Ace + Resident Evil Requiem Gratis,262.97,8.581336849133173,0.5107
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/god-of-war-ragnarok-ps4-fisico-1135479,Mercado Libre: God Of War Ragnarok Ps4 Físico,-157.98,8.588559733165635,-0.3066
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/lavavajillas-teka-para-agua-dura-1135480,Costco: Lavavajillas teka para agua dura,185.92,8.683282611,0.3569
16/02/2026 13:00:00,https://www.promodescuentos.com/ofertas/playera-puma-hombre-1135477,Mercado Libre: Playera puma hombre,20.18,8.951894387404124,0.0376
16/02/2026 13:07:00,https://www.promodescuentos.com/ofertas/repetidor-wifi-tp-link-re315-1135517,Repetidor WiFi TP-Link RE315,18.87,0.3526727381017473,0.8918
16/02/2026 13:07:00,https://www.promodescuentos.com/ofertas/amazon-gabi-surtido-fino-375g-1135515,Amazon - Gabi Surtido Fino 375g,63.32,1.3107288956642151,0.8051
16/02/2026 13:07:00,https://www.promodescuentos.com/ofertas/microsoft-office-2024-standard-1135512,Microsoft Office 2024 Standard,73.58,2.2424199104309084,0.5469
16/02/2026 13:07:00,https://www.promodescuentos.com/ofertas/suavitel-momentos-magicos-48l-con-capsulas-de-fragancia-3d-planea-y-ahorra-1135510,Suavitel Momentos Magicos 4.8L Con Cápsulas De Fragancia 3D (Planea y Ahorra),65.3,4.525476159519619,0.2405
16/02/2026 13:07:00,https://www.promodescuentos.com/ofertas/vasconia-comal-con-antiadherente-de-aluminio-solo-4-unidades-1135509,Vasconia | Comal con Antiadherente de Aluminio (Solo 4 Unidades),90.47,4.574365803665585,0.3296
